uuid,group,qid,correct,time,total_time,S1_Q1,S1_Q2,S1_Q3,S1_Q4,S1_Q5,S1_Q6
5ae1d26a46749a613db03ac0,B,Q11,true,10298,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q1,true,9616,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q15,true,14454,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q18,false,16654,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q2,true,11856,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q16,true,15320,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q5,true,11764,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q4,true,12864,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q13,true,8470,450174,1,1,2,1,1,2
5ae1de0a46749a613db03ac1,A,D1,true,8385,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,D2,false,1618,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q16,false,1845,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q7,false,2047,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q4,false,3043,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q6,true,1448,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q2,false,1075,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q9,false,1900,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q3,false,1669,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q5,false,1417,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q13,false,1111,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q11,false,1128,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q10,false,1610,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q18,true,3566,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q17,false,1684,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q8,false,1920,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q1,false,1982,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q15,true,2006,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q14,false,1675,83723,1,1,1,2,2,1
5ae1de0a46749a613db03ac1,A,Q12,false,1929,83723,1,1,1,2,2,1
5ae1e6f746749a613db03ac2,A,D1,true,30222,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,D2,true,52922,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q12,false,50662,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q11,true,14042,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q9,false,19446,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q4,false,52404,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q14,true,13966,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q2,true,11072,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q18,true,13852,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q10,false,15460,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q16,true,15162,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q17,true,14530,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q8,true,45482,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q7,true,7540,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q13,false,11450,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q15,true,11338,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q3,false,8678,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q5,true,15388,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q6,true,14800,3847994,3,1,3,3,1,2
5ae1e6f746749a613db03ac2,A,Q1,false,10674,3847994,3,1,3,3,1,2
5ae1ee7546749a613db03ac3,B,D1,true,19969,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,D2,true,27182,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q1,false,30680,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q18,true,22432,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q12,false,13488,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q10,false,18715,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q16,true,16701,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q15,true,22026,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q2,true,22480,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q4,true,20300,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q14,true,36484,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q7,true,8406,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q9,false,13867,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q11,false,11184,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q8,true,17728,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q13,false,13542,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q5,true,13914,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q3,false,13825,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q17,false,112554,597976,3,2,3,3,1,2
5ae1ee7546749a613db03ac3,B,Q6,true,10106,597976,3,2,3,3,1,2
5ae1f2d346749a613db03ac4,B,D1,true,20804,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,D2,true,18334,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q1,true,36477,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q15,true,43481,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q17,true,76514,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q12,false,96298,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q16,true,31382,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q2,true,14725,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q3,true,31112,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q4,true,65456,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q10,true,62236,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q14,true,28560,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q6,true,15443,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q8,true,41653,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q18,false,57187,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q9,false,28800,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q5,true,38655,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q11,true,24378,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q13,true,21598,1213929,3,2,2,1,1,1
5ae1f2d346749a613db03ac4,B,Q7,true,19251,1213929,3,2,2,1,1,1
5ae2009346749a613db03ac5,A,D1,true,24545,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,D2,true,56240,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q8,true,23563,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q5,true,13091,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q16,true,16173,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q15,true,37943,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q18,false,22826,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q10,false,20928,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q12,false,27233,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q11,true,17911,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q1,false,13962,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q7,true,11102,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q14,true,20990,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q6,true,15789,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q4,true,19527,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q17,true,21750,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q3,false,28416,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q2,true,25700,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q13,false,13918,1186371,4,3,1,4,4,1
5ae2009346749a613db03ac5,A,Q9,false,15840,1186371,4,3,1,4,4,1
5ae2058546749a613db03ac6,A,D1,true,22010,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,D2,true,29932,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q2,true,20228,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q4,true,36986,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q13,false,21294,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q7,true,17894,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q1,false,22646,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q16,true,87950,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q12,false,60514,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q8,true,18652,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q11,true,31674,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q14,true,25268,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q18,true,19838,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q6,true,12856,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q17,true,33604,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q10,true,142484,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q5,true,12794,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q9,false,17642,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q3,true,13526,1065036,2,2,2,1,1,1
5ae2058546749a613db03ac6,A,Q15,true,16904,1065036,2,2,2,1,1,1
5ae21f3046749a613db03ac7,B,D1,true,22906,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,D2,true,24863,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q1,false,17074,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q16,true,15875,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q15,true,24116,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q4,false,32965,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q8,false,14389,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q12,false,18491,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q5,true,18598,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q18,true,10841,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q7,true,15550,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q13,false,11388,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q11,true,9980,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q9,false,9330,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q2,true,8994,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q3,false,9095,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q10,false,15597,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q6,true,11519,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q14,true,8272,482358,3,2,2,3,1,1
5ae21f3046749a613db03ac7,B,Q17,true,19557,482358,3,2,2,3,1,1
5ae247f346749a613db03ac8,A,D1,true,12352,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,D2,false,32598,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q14,false,45208,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q2,true,38818,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q13,false,27854,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q9,false,19818,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q17,true,31976,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q6,true,15038,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q16,true,20864,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q5,true,13742,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q1,false,37674,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q10,false,14360,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q8,true,52996,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q11,true,20604,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q18,true,17932,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q3,false,10694,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q12,false,9042,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q7,true,16474,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q15,true,15138,1025752,2,1,2,1,1,2
5ae247f346749a613db03ac8,A,Q4,true,16138,1025752,2,1,2,1,1,2
5ae25b7e46749a613db03ac9,B,D1,false,36113,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,D2,true,59161,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q5,true,41257,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q1,false,30301,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q3,false,15098,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q17,false,46941,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q18,false,186,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q16,true,46187,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q15,true,57755,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q2,false,38255,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q13,false,29545,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q14,true,46425,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q8,true,59776,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q4,true,61982,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q6,false,40283,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q10,false,28251,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q12,false,43310,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q9,false,19450,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q7,true,38983,1111568,4,3,3,4,1,1
5ae25b7e46749a613db03ac9,B,Q11,true,24956,1111568,4,3,3,4,1,1
5ae263e446749a613db03aca,A,D1,true,21050,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,D2,true,47299,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q6,true,21717,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q12,false,40853,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q7,true,34775,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q14,true,18669,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q13,false,16095,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q2,true,9006,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q17,true,10845,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q10,false,18727,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q9,false,10360,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q18,true,12237,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q4,true,28142,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q16,true,18759,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q3,false,10968,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q8,true,16828,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q11,true,14902,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q15,true,18863,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q5,true,25632,1019093,5,5,1,3,1,3
5ae263e446749a613db03aca,A,Q1,false,12265,1019093,5,5,1,3,1,3
5ae3035a46749a613db03acb,B,D1,true,26289,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,D2,true,32918,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q7,true,19870,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q18,true,74458,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q2,true,10799,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q5,true,27504,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q11,true,12627,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q1,false,9421,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q15,true,30174,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q14,true,17907,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q4,true,41565,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q17,true,10687,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q12,false,10712,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q6,true,9799,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q16,true,13921,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q13,false,11673,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q10,false,14063,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q3,false,15632,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q8,true,19823,691147,3,2,3,3,1,2
5ae3035a46749a613db03acb,B,Q9,false,11019,691147,3,2,3,3,1,2
5ae30eb546749a613db03acc,A,D1,true,26866,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,D2,true,29500,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q4,true,30768,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q14,true,21072,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q13,false,17876,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q7,true,22434,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q11,true,17748,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q1,false,11938,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q17,true,34578,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q18,true,8190,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q12,false,17108,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q15,true,15034,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q5,true,8664,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q16,true,5934,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q10,false,12002,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q6,true,9454,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q9,false,9746,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q2,true,10630,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q8,true,10734,604442,5,5,3,5,3,4
5ae30eb546749a613db03acc,A,Q3,false,7916,604442,5,5,3,5,3,4
5ae32e1946749a613db03acd,B,D1,true,21416,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,D2,false,48140,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q18,true,25456,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q14,true,19739,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q16,true,16643,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q4,true,27773,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q2,true,20971,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q15,true,14504,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q11,true,25326,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q8,true,22922,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q3,false,1673,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q5,true,20891,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q17,true,17306,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q12,false,24329,445674,4,3,2,4,1,1
5ae32e1946749a613db03acd,B,Q13,false,3153,445674,4,3,2,4,1,1
